Timestamp,mq2,mq3,mq5,mq6,mq8,mq9,mics_Vred,mics_Vnox,mq214,mq2_x,mq3_x,mq5_x,mq6_x,mq8_x,mq9_x,mics_Vred_x,mics_Vnox_x,mq214_x
18:56:52,145,59,60,59,188,82,85,1006,814,417.0,64.0,122.0,58.0,212.0,79.0,143.0,998.0,708.0
18:56:53,859,60,60,59,188,82,709,1007,814,404.0,64.0,122.0,58.0,212.0,79.0,597.0,998.0,708.0
18:56:54,924,60,61,59,188,82,380,1006,813,997.0,64.0,122.0,58.0,212.0,79.0,549.0,998.0,708.0
18:56:56,693,59,60,59,189,82,643,1006,814,117.0,63.0,122.0,58.0,212.0,78.0,83.0,998.0,708.0
18:56:57,1023,60,60,58,189,82,515,1006,814,987.0,64.0,121.0,58.0,212.0,78.0,903.0,999.0,707.0
18:56:58,172,59,60,59,188,82,0,1006,817,147.0,64.0,121.0,58.0,212.0,78.0,0.0,998.0,708.0
18:56:59,592,60,60,59,189,82,605,1006,814,902.0,64.0,122.0,58.0,212.0,78.0,837.0,999.0,708.0
18:57:00,1023,60,60,59,189,82,633,1006,813,423.0,64.0,122.0,58.0,212.0,79.0,150.0,999.0,708.0
18:57:01,243,60,60,58,188,82,37,1006,814,471.0,64.0,122.0,58.0,212.0,79.0,631.0,999.0,708.0
18:57:02,262,59,60,59,188,82,419,1006,814,905.0,64.0,122.0,58.0,212.0,79.0,430.0,999.0,708.0
18:57:03,996,60,60,59,189,82,778,1006,811,129.0,64.0,122.0,58.0,212.0,79.0,190.0,999.0,708.0
18:57:04,735,60,61,59,189,82,256,1006,814,996.0,64.0,122.0,58.0,212.0,78.0,873.0,999.0,708.0
18:57:05,163,59,61,59,188,82,0,1006,815,130.0,64.0,121.0,58.0,212.0,78.0,0.0,998.0,708.0
18:57:06,455,60,61,59,188,82,538,1006,814,968.0,64.0,121.0,58.0,211.0,78.0,882.0,999.0,708.0
18:57:07,992,60,60,58,189,82,762,1007,814,286.0,64.0,122.0,58.0,211.0,78.0,82.0,998.0,709.0
18:57:08,712,60,60,59,188,82,245,1006,814,681.0,64.0,122.0,58.0,212.0,78.0,732.0,999.0,708.0
18:57:09,157,59,61,58,188,82,0,1006,813,614.0,64.0,122.0,58.0,212.0,79.0,241.0,998.0,708.0
18:57:10,460,60,60,59,188,82,542,1006,814,327.0,64.0,122.0,58.0,212.0,79.0,555.0,998.0,708.0
18:57:11,1013,60,60,59,189,82,772,1007,814,982.0,64.0,122.0,58.0,212.0,79.0,497.0,999.0,708.0
18:57:12,705,59,60,59,188,82,240,1006,814,118.0,64.0,122.0,58.0,212.0,79.0,216.0,998.0,709.0
18:57:13,173,59,60,59,188,82,12,1006,814,1000.0,64.0,122.0,58.0,212.0,79.0,807.0,999.0,709.0
18:57:14,541,59,60,58,189,82,580,1006,814,133.0,64.0,122.0,58.0,212.0,78.0,0.0,998.0,708.0
18:57:15,1017,60,60,59,189,82,732,1007,810,993.0,64.0,122.0,58.0,212.0,79.0,905.0,999.0,710.0
18:57:16,516,59,60,59,189,82,153,1006,814,146.0,64.0,122.0,59.0,212.0,79.0,0.0,998.0,708.0
18:57:17,161,59,60,59,189,82,115,1006,815,914.0,64.0,121.0,58.0,212.0,79.0,846.0,999.0,709.0
18:57:18,827,60,60,59,189,82,704,1006,814,376.0,64.0,122.0,58.0,212.0,79.0,121.0,998.0,709.0
18:57:19,1023,60,60,59,189,82,491,1006,815,549.0,64.0,122.0,59.0,212.0,79.0,674.0,999.0,709.0
18:57:20,202,60,60,59,189,82,15,1006,814,802.0,64.0,121.0,58.0,212.0,79.0,342.0,999.0,709.0
18:57:21,283,60,60,59,188,82,437,1006,811,106.0,64.0,121.0,58.0,212.0,79.0,304.0,998.0,709.0
18:57:22,1013,60,60,58,189,82,784,1006,814,1004.0,64.0,122.0,58.0,211.0,79.0,827.0,999.0,709.0
18:57:23,870,60,60,59,188,82,338,1006,814,131.0,64.0,122.0,59.0,212.0,79.0,0.0,998.0,706.0
18:57:24,166,60,60,59,188,82,3,1006,814,920.0,64.0,122.0,58.0,212.0,79.0,849.0,999.0,709.0
18:57:26,164,60,60,59,188,82,352,1006,814,217.0,64.0,122.0,58.0,211.0,79.0,463.0,999.0,709.0
18:57:27,923,60,60,59,189,82,739,1007,814,1000.0,64.0,122.0,59.0,212.0,79.0,836.0,999.0,709.0
18:57:28,1018,60,60,59,188,82,560,1006,814,144.0,64.0,122.0,58.0,212.0,79.0,0.0,998.0,709.0
18:57:29,364,60,61,58,188,82,85,1006,814,721.0,64.0,122.0,59.0,212.0,79.0,752.0,999.0,709.0
18:57:30,149,59,61,59,189,82,144,1006,812,864.0,64.0,122.0,58.0,212.0,79.0,397.0,998.0,709.0
18:57:31,776,59,60,59,189,82,682,1007,814,131.0,64.0,122.0,59.0,212.0,79.0,51.0,998.0,709.0
18:57:32,1023,60,61,59,189,82,629,1007,814,972.0,64.0,122.0,58.0,212.0,79.0,896.0,999.0,710.0
18:57:33,345,60,61,59,189,82,79,1006,813,457.0,64.0,122.0,59.0,212.0,79.0,165.0,999.0,710.0
18:57:34,139,59,60,59,189,82,232,1006,814,189.0,64.0,122.0,58.0,212.0,79.0,430.0,998.0,709.0
18:57:35,953,60,60,59,189,82,749,1007,814,996.0,64.0,122.0,58.0,212.0,79.0,879.0,999.0,707.0
18:57:36,904,60,60,59,189,82,366,1006,814,162.0,64.0,122.0,59.0,212.0,79.0,16.0,998.0,710.0
18:57:37,181,60,61,59,189,82,0,1006,811,601.0,64.0,123.0,59.0,212.0,79.0,697.0,999.0,709.0
18:57:38,555,60,61,59,188,82,590,1006,814,999.0,64.0,123.0,59.0,212.0,79.0,575.0,999.0,711.0
18:57:39,1021,60,61,59,189,82,676,1007,814,129.0,64.0,123.0,59.0,212.0,79.0,0.0,998.0,710.0
18:57:40,307,60,61,58,188,82,64,1006,814,832.0,64.0,123.0,59.0,212.0,79.0,807.0,999.0,710.0
18:57:41,243,59,60,59,189,82,405,1006,814,814.0,64.0,123.0,59.0,212.0,79.0,359.0,999.0,709.0
18:57:42,1012,60,60,59,189,82,770,1006,814,119.0,64.0,123.0,59.0,212.0,79.0,4.0,998.0,709.0
18:57:43,462,60,60,59,188,82,130,1006,813,940.0,64.0,123.0,59.0,212.0,79.0,856.0,999.0,709.0
18:57:44,146,59,60,59,188,82,285,1006,815,662.0,64.0,123.0,59.0,212.0,79.0,266.0,999.0,710.0
18:57:45,1001,60,60,58,188,82,783,1007,814,122.0,64.0,123.0,59.0,212.0,79.0,133.0,998.0,710.0
18:57:46,597,60,60,59,188,82,187,1006,814,970.0,64.0,123.0,59.0,212.0,79.0,890.0,999.0,710.0
18:57:47,148,59,60,59,188,82,132,1006,814,521.0,64.0,123.0,59.0,212.0,79.0,189.0,998.0,710.0
18:57:48,930,60,61,59,189,82,744,1007,814,135.0,64.0,122.0,59.0,212.0,79.0,276.0,998.0,708.0
18:57:49,850,60,61,59,189,82,326,1006,813,987.0,64.0,122.0,59.0,212.0,79.0,906.0,999.0,709.0
18:57:50,149,59,60,59,188,82,8,1006,813,357.0,64.0,122.0,59.0,212.0,79.0,110.0,998.0,709.0
18:57:51,703,59,60,59,189,82,650,1007,814,238.0,64.0,122.0,59.0,212.0,79.0,485.0,998.0,711.0
18:57:52,1023,60,61,59,189,82,542,1006,815,993.0,64.0,122.0,59.0,212.0,79.0,885.0,999.0,712.0
18:57:53,184,59,61,58,188,82,10,1006,812,217.0,64.0,122.0,59.0,212.0,79.0,54.0,998.0,709.0
18:57:54,509,60,60,59,189,82,570,1006,814,469.0,64.0,122.0,58.0,212.0,79.0,628.0,999.0,709.0
18:57:55,1023,60,61,59,189,82,672,1006,813,1002.0,64.0,122.0,59.0,212.0,79.0,701.0,999.0,710.0
18:57:56,248,60,61,59,188,82,40,1006,813,137.0,64.0,122.0,58.0,212.0,79.0,0.0,998.0,711.0
18:57:57,377,60,60,59,189,82,501,1007,814,847.0,64.0,122.0,58.0,212.0,79.0,815.0,999.0,709.0
18:57:58,1019,60,61,59,189,82,727,1007,814,649.0,64.0,122.0,59.0,212.0,79.0,260.0,998.0,709.0
18:57:59,341,60,60,59,189,82,78,1006,814,119.0,64.0,122.0,59.0,212.0,79.0,300.0,999.0,709.0
18:58:00,233,60,60,59,188,82,400,1006,816,996.0,64.0,122.0,59.0,212.0,79.0,886.0,999.0,710.0
18:58:01,1003,60,61,59,188,82,760,1007,817,134.0,64.0,122.0,59.0,212.0,78.0,0.0,998.0,709.0
18:58:02,438,60,60,59,189,82,117,1006,814,804.0,64.0,122.0,59.0,212.0,79.0,791.0,999.0,709.0
18:58:03,164,59,61,59,188,82,324,1006,815,601.0,64.0,122.0,59.0,211.0,79.0,239.0,999.0,709.0
18:58:04,1012,60,60,59,189,82,776,1006,815,206.0,64.0,122.0,59.0,212.0,79.0,451.0,998.0,709.0
18:58:05,456,60,61,59,189,82,126,1006,813,1005.0,64.0,122.0,59.0,212.0,79.0,748.0,999.0,709.0
18:58:06,158,59,61,59,189,82,342,1006,816,122.0,64.0,122.0,59.0,212.0,79.0,0.0,999.0,713.0
18:58:07,1009,60,61,59,189,82,766,1006,815,983.0,64.0,122.0,59.0,212.0,79.0,899.0,999.0,709.0
18:58:08,391,60,61,59,189,82,96,1006,814,245.0,64.0,122.0,59.0,212.0,79.0,65.0,998.0,709.0
18:58:09,265,60,60,59,189,82,415,1006,811,701.0,64.0,123.0,59.0,212.0,79.0,742.0,999.0,709.0
18:58:10,1012,60,61,59,189,82,733,1007,814,629.0,64.0,122.0,59.0,212.0,79.0,254.0,998.0,709.0
18:58:11,360,60,61,59,189,82,82,1006,814,275.0,64.0,122.0,59.0,212.0,79.0,513.0,998.0,709.0
18:58:12,243,59,60,59,189,82,399,1006,815,1004.0,64.0,122.0,59.0,212.0,79.0,613.0,999.0,711.0
18:58:13,1006,60,60,59,189,82,754,1007,814,121.0,64.0,122.0,59.0,212.0,79.0,49.0,998.0,711.0
18:58:14,471,60,61,59,189,82,131,1006,814,983.0,64.0,122.0,59.0,212.0,78.0,904.0,999.0,707.0
18:58:15,149,59,60,59,189,82,222,1006,813,141.0,64.0,122.0,59.0,212.0,79.0,0.0,999.0,710.0
18:58:16,988,60,61,59,188,82,759,1007,814,849.0,64.0,122.0,59.0,212.0,79.0,816.0,999.0,709.0
18:58:18,154,59,61,59,189,82,20,1006,813,518.0,64.0,122.0,59.0,212.0,79.0,194.0,998.0,710.0
18:58:19,647,60,60,59,189,82,620,1006,814,324.0,64.0,122.0,59.0,212.0,79.0,547.0,999.0,710.0
18:58:20,1019,60,60,58,189,82,663,1007,814,996.0,64.0,123.0,59.0,212.0,79.0,634.0,999.0,710.0
18:58:21,387,60,60,59,189,82,93,1006,814,128.0,64.0,122.0,59.0,212.0,79.0,36.0,998.0,707.0
18:58:22,142,59,60,59,189,82,179,1006,813,975.0,64.0,122.0,59.0,212.0,79.0,903.0,999.0,709.0
18:58:23,865,60,61,59,188,82,707,1007,814,215.0,64.0,122.0,59.0,212.0,79.0,55.0,998.0,709.0
18:58:24,1023,60,60,59,189,82,540,1006,813,639.0,64.0,122.0,59.0,212.0,79.0,712.0,999.0,710.0
18:58:25,288,59,60,59,189,82,56,1006,814,835.0,64.0,123.0,59.0,212.0,79.0,376.0,999.0,710.0
18:58:26,162,60,60,59,188,82,237,1006,811,130.0,64.0,123.0,59.0,212.0,79.0,137.0,998.0,710.0
18:58:27,872,60,60,59,188,82,712,1006,813,995.0,64.0,123.0,59.0,212.0,79.0,905.0,999.0,710.0
18:58:28,1023,60,61,59,189,82,569,1007,814,265.0,64.0,123.0,59.0,212.0,79.0,77.0,998.0,710.0
18:58:29,347,60,61,59,188,82,76,1006,813,480.0,64.0,123.0,59.0,212.0,79.0,633.0,998.0,710.0
18:58:30,160,59,60,59,189,82,160,1006,813,1002.0,64.0,123.0,59.0,212.0,79.0,666.0,999.0,710.0
18:58:31,775,60,60,59,189,82,677,1007,814,148.0,64.0,123.0,59.0,212.0,79.0,0.0,998.0,710.0
18:58:32,1023,60,60,59,189,82,653,1006,813,784.0,64.0,124.0,59.0,212.0,79.0,783.0,999.0,710.0
18:58:33,454,60,60,59,188,82,126,1006,813,868.0,64.0,124.0,59.0,212.0,79.0,400.0,999.0,712.0
18:58:34,159,60,60,59,188,82,92,1006,813,129.0,64.0,124.0,59.0,212.0,79.0,0.0,998.0,711.0
18:58:35,685,59,60,59,188,82,642,1007,813,888.0,64.0,124.0,59.0,212.0,79.0,829.0,999.0,710.0
18:58:36,1018,60,60,59,188,82,687,1007,814,786.0,64.0,124.0,59.0,212.0,79.0,343.0,999.0,711.0
18:58:37,467,60,60,58,188,82,132,1006,814,134.0,64.0,124.0,59.0,212.0,79.0,9.0,998.0,711.0
18:58:38,159,60,60,59,188,82,110,1006,813,866.0,64.0,124.0,59.0,212.0,79.0,819.0,999.0,710.0
18:58:39,758,60,60,59,189,82,670,1006,813,877.0,65.0,124.0,59.0,212.0,79.0,409.0,998.0,711.0
18:58:40,1018,60,60,58,189,82,620,1006,814,128.0,64.0,124.0,59.0,213.0,79.0,0.0,998.0,711.0
18:58:41,345,59,60,59,189,82,79,1006,814,702.0,64.0,124.0,59.0,213.0,79.0,741.0,999.0,711.0
18:58:42,152,59,60,59,189,82,256,1006,815,999.0,64.0,124.0,59.0,213.0,79.0,684.0,999.0,711.0
18:58:43,967,60,60,59,189,82,752,1007,813,159.0,64.0,124.0,59.0,213.0,79.0,17.0,998.0,710.0
18:58:44,880,60,61,58,189,82,344,1006,813,345.0,64.0,124.0,59.0,213.0,79.0,558.0,998.0,711.0
18:58:45,169,59,61,59,189,82,0,1006,814,995.0,65.0,124.0,59.0,213.0,79.0,910.0,999.0,711.0
18:58:46,560,60,61,58,188,82,586,1006,813,445.0,65.0,124.0,59.0,213.0,79.0,163.0,998.0,711.0
18:58:48,1021,60,60,58,188,82,679,1007,814,951.0,65.0,123.0,60.0,213.0,79.0,865.0,998.0,711.0
18:58:49,319,60,60,59,188,82,68,1006,813,790.0,64.0,124.0,59.0,213.0,79.0,348.0,999.0,710.0
18:58:50,213,59,60,59,188,82,374,1006,813,126.0,64.0,123.0,59.0,213.0,79.0,0.0,998.0,712.0
18:58:51,1005,60,60,59,188,82,768,1007,813,735.0,64.0,123.0,59.0,213.0,79.0,753.0,999.0,711.0
18:58:52,554,60,61,58,188,82,168,1006,813,1009.0,65.0,123.0,59.0,213.0,80.0,617.0,999.0,711.0
18:58:53,136,60,60,59,189,82,155,1006,814,137.0,64.0,124.0,59.0,212.0,80.0,0.0,998.0,709.0
18:58:54,954,60,60,58,188,82,751,1006,814,473.0,65.0,124.0,59.0,213.0,79.0,626.0,999.0,711.0
18:58:55,776,60,60,59,188,82,279,1006,814,996.0,65.0,123.0,59.0,213.0,80.0,854.0,999.0,711.0
18:58:56,162,59,60,59,188,82,39,1006,815,275.0,64.0,123.0,59.0,213.0,79.0,83.0,999.0,712.0
18:58:57,775,60,60,59,188,82,678,1006,813,195.0,64.0,123.0,59.0,213.0,79.0,431.0,998.0,712.0
18:58:58,1023,60,60,59,188,82,463,1006,813,985.0,65.0,123.0,59.0,213.0,79.0,907.0,999.0,710.0
18:58:59,166,60,60,59,188,82,0,1006,813,467.0,65.0,123.0,59.0,213.0,80.0,177.0,999.0,711.0
18:59:00,548,60,60,59,188,82,580,1006,813,133.0,64.0,123.0,60.0,213.0,79.0,183.0,998.0,711.0
18:59:01,1023,60,60,59,188,82,662,1007,814,961.0,64.0,123.0,59.0,213.0,79.0,882.0,999.0,712.0
18:59:02,261,60,60,59,188,82,48,1006,814,661.0,64.0,123.0,59.0,213.0,80.0,277.0,998.0,712.0
18:59:03,328,60,60,59,188,82,466,1006,814,122.0,64.0,123.0,59.0,213.0,80.0,52.0,998.0,712.0
18:59:04,1021,60,60,58,188,83,742,1007,815,928.0,64.0,123.0,59.0,212.0,80.0,844.0,999.0,711.0
18:59:05,361,60,61,59,188,82,85,1006,814,750.0,65.0,122.0,59.0,213.0,80.0,326.0,998.0,712.0
18:59:06,243,60,60,59,188,82,403,1006,811,123.0,64.0,122.0,59.0,213.0,80.0,21.0,998.0,712.0
18:59:07,1007,60,60,58,188,82,745,1006,814,911.0,64.0,123.0,59.0,213.0,80.0,838.0,999.0,712.0
18:59:08,355,60,60,59,188,82,82,1006,813,755.0,64.0,123.0,59.0,213.0,80.0,329.0,998.0,712.0
18:59:09,281,60,60,59,188,82,434,1006,814,114.0,64.0,123.0,59.0,213.0,79.0,7.0,998.0,713.0
18:59:10,1013,60,60,59,188,82,742,1007,813,922.0,64.0,124.0,60.0,213.0,79.0,844.0,999.0,712.0
18:59:11,356,60,60,59,189,82,82,1006,814,754.0,65.0,123.0,59.0,213.0,80.0,329.0,998.0,712.0
18:59:12,230,59,60,59,188,82,383,1006,813,130.0,64.0,123.0,59.0,213.0,80.0,21.0,998.0,711.0
18:59:13,1016,60,60,58,188,82,768,1007,811,905.0,64.0,123.0,59.0,213.0,80.0,835.0,999.0,711.0
18:59:14,503,59,60,59,188,82,149,1006,814,771.0,64.0,123.0,59.0,213.0,79.0,338.0,998.0,712.0
18:59:15,149,59,60,59,189,82,161,1006,812,129.0,64.0,123.0,59.0,213.0,80.0,33.0,998.0,710.0
18:59:16,923,60,60,59,188,82,735,1006,814,953.0,65.0,123.0,59.0,213.0,80.0,862.0,999.0,712.0
18:59:17,950,60,61,59,189,82,400,1006,813,611.0,64.0,124.0,60.0,213.0,79.0,250.0,998.0,712.0
18:59:18,177,60,60,59,188,82,0,1006,813,137.0,64.0,124.0,59.0,213.0,79.0,204.0,998.0,712.0
18:59:19,407,60,60,59,189,82,513,1006,813,985.0,65.0,124.0,59.0,213.0,80.0,909.0,999.0,713.0
18:59:20,1000,60,60,58,188,82,764,1007,814,357.0,64.0,123.0,59.0,213.0,80.0,120.0,998.0,712.0
18:59:21,712,60,61,59,188,82,246,1006,813,266.0,64.0,123.0,59.0,213.0,80.0,492.0,998.0,712.0
18:59:22,158,60,60,59,188,82,0,1006,815,1006.0,65.0,123.0,59.0,213.0,80.0,884.0,999.0,712.0
18:59:23,394,60,60,59,188,82,504,1006,813,201.0,64.0,123.0,60.0,213.0,79.0,42.0,998.0,712.0
18:59:24,999,60,60,59,188,82,778,1007,811,460.0,64.0,123.0,59.0,213.0,80.0,615.0,998.0,712.0
18:59:25,897,60,60,59,189,82,361,1006,814,1008.0,65.0,123.0,59.0,213.0,80.0,784.0,999.0,712.0
18:59:26,194,60,60,59,188,82,14,1006,813,134.0,64.0,123.0,59.0,213.0,79.0,0.0,998.0,712.0
18:59:27,158,59,60,59,188,82,343,1006,813,614.0,65.0,123.0,59.0,213.0,79.0,693.0,998.0,712.0
18:59:28,958,60,60,59,188,82,757,1007,813,1000.0,65.0,123.0,60.0,213.0,80.0,554.0,999.0,712.0
18:59:29,987,60,60,59,188,82,420,1006,814,126.0,64.0,123.0,59.0,213.0,79.0,0.0,998.0,712.0
18:59:30,178,60,60,58,188,82,2,1006,813,876.0,64.0,123.0,60.0,213.0,80.0,822.0,999.0,712.0
18:59:31,284,60,60,59,188,82,432,1006,814,678.0,64.0,124.0,59.0,213.0,80.0,282.0,998.0,712.0
18:59:32,997,60,60,59,188,82,775,1007,812,116.0,64.0,123.0,59.0,213.0,80.0,150.0,998.0,712.0
18:59:33,787,60,60,58,188,82,285,1006,813,978.0,65.0,123.0,59.0,214.0,80.0,902.0,999.0,711.0
18:59:34,166,60,60,59,188,82,0,1006,814,362.0,65.0,124.0,59.0,213.0,80.0,120.0,998.0,712.0
18:59:35,465,60,60,59,188,82,543,1006,813,316.0,64.0,123.0,60.0,213.0,80.0,538.0,998.0,711.0
18:59:36,1009,60,60,59,188,82,758,1007,813,996.0,65.0,124.0,59.0,213.0,80.0,807.0,999.0,712.0
18:59:37,639,60,60,59,188,82,209,1006,814,143.0,64.0,124.0,59.0,213.0,80.0,0.0,998.0,712.0
18:59:38,169,60,60,59,188,82,32,1006,814,683.0,65.0,124.0,59.0,213.0,80.0,734.0,998.0,712.0
18:59:40,1012,60,60,58,188,82,707,1007,813,930.0,65.0,124.0,60.0,213.0,80.0,465.0,998.0,711.0
18:59:41,464,60,60,59,188,82,131,1006,813,137.0,64.0,123.0,60.0,214.0,80.0,16.0,998.0,713.0
18:59:42,142,60,60,59,188,82,133,1006,816,949.0,65.0,123.0,59.0,213.0,80.0,857.0,999.0,711.0
18:59:43,858,60,60,58,188,82,712,1006,813,547.0,64.0,124.0,60.0,213.0,80.0,212.0,998.0,712.0
18:59:44,1018,60,60,58,188,82,472,1006,814,107.0,64.0,123.0,59.0,214.0,79.0,320.0,998.0,712.0
18:59:45,176,60,61,59,188,82,7,1006,814,985.0,65.0,123.0,59.0,213.0,80.0,888.0,998.0,711.0
18:59:46,467,60,60,59,189,82,539,1006,813,177.0,64.0,124.0,60.0,214.0,80.0,39.0,998.0,711.0
18:59:47,1021,60,60,59,188,82,709,1007,813,611.0,65.0,123.0,60.0,214.0,80.0,695.0,998.0,711.0
18:59:48,338,60,60,59,188,82,78,1006,813,931.0,65.0,123.0,60.0,214.0,80.0,466.0,998.0,712.0
18:59:49,222,60,60,59,188,82,390,1006,813,124.0,64.0,123.0,60.0,214.0,80.0,50.0,998.0,716.0
18:59:50,1011,60,60,59,188,82,768,1006,814,974.0,65.0,123.0,59.0,214.0,80.0,900.0,999.0,711.0
18:59:51,471,60,60,59,188,82,132,1006,813,343.0,65.0,123.0,60.0,214.0,80.0,112.0,998.0,712.0
18:59:52,153,60,61,59,188,82,265,1006,814,438.0,65.0,123.0,59.0,214.0,80.0,604.0,998.0,711.0
18:59:53,985,60,60,59,188,82,782,1007,813,1001.0,65.0,123.0,59.0,214.0,80.0,621.0,998.0,711.0
18:59:54,573,60,61,59,188,82,179,1006,813,139.0,64.0,123.0,60.0,214.0,80.0,0.0,998.0,709.0
18:59:55,158,60,60,59,188,82,167,1006,814,974.0,65.0,123.0,59.0,214.0,79.0,888.0,998.0,713.0
18:59:56,995,60,60,59,188,82,766,1006,812,367.0,65.0,123.0,60.0,214.0,80.0,123.0,998.0,712.0
18:59:57,694,60,60,59,188,82,238,1006,813,447.0,65.0,123.0,60.0,214.0,80.0,610.0,998.0,711.0
18:59:58,156,60,60,59,188,82,87,1006,814,998.0,65.0,123.0,60.0,214.0,80.0,557.0,998.0,711.0
18:59:59,912,60,60,59,188,82,731,1007,813,118.0,64.0,123.0,60.0,214.0,80.0,49.0,998.0,712.0
19:00:00,839,60,60,59,188,82,326,1006,814,993.0,65.0,123.0,59.0,214.0,80.0,911.0,999.0,713.0
19:00:01,172,60,60,59,188,82,28,1006,814,223.0,65.0,123.0,60.0,213.0,80.0,58.0,998.0,712.0
19:00:02,745,60,60,59,188,82,670,1007,813,664.0,65.0,123.0,59.0,214.0,80.0,720.0,998.0,712.0
19:00:03,1021,60,60,59,188,82,472,1007,814,772.0,65.0,124.0,60.0,214.0,80.0,340.0,998.0,712.0
19:00:04,177,59,60,59,188,82,0,1006,815,124.0,65.0,124.0,60.0,214.0,80.0,206.0,998.0,712.0
19:00:05,576,60,60,59,188,82,588,1006,813,991.0,65.0,124.0,59.0,214.0,80.0,907.0,998.0,711.0
19:00:06,1022,60,60,59,188,82,646,1007,814,167.0,65.0,124.0,60.0,214.0,80.0,24.0,998.0,712.0
19:00:07,296,60,60,59,188,82,61,1006,813,681.0,65.0,124.0,60.0,214.0,80.0,731.0,998.0,712.0
19:00:09,155,60,60,58,188,82,311,1006,814,122.0,65.0,123.0,60.0,214.0,80.0,94.0,998.0,713.0
19:00:10,967,60,60,58,189,82,745,1007,813,985.0,65.0,123.0,60.0,214.0,80.0,903.0,999.0,714.0
19:00:11,1016,60,61,58,188,82,445,1006,813,320.0,65.0,123.0,60.0,214.0,80.0,98.0,998.0,712.0
19:00:12,267,60,60,59,188,82,53,1006,813,392.0,65.0,123.0,60.0,214.0,80.0,581.0,998.0,712.0
19:00:13,151,60,61,59,188,82,171,1006,813,1010.0,65.0,123.0,60.0,214.0,80.0,773.0,998.0,712.0
19:00:14,707,60,61,59,188,82,647,1006,813,144.0,65.0,123.0,60.0,214.0,80.0,0.0,998.0,712.0
19:00:15,1015,60,61,58,188,82,752,1007,813,667.0,65.0,123.0,60.0,214.0,80.0,727.0,999.0,712.0
19:00:16,846,60,61,59,188,82,324,1006,814,998.0,65.0,123.0,60.0,214.0,80.0,558.0,998.0,712.0
19:00:17,266,60,61,59,188,82,48,1006,813,128.0,65.0,124.0,60.0,214.0,80.0,0.0,998.0,714.0
19:00:18,146,60,60,59,188,82,96,1006,814,769.0,65.0,123.0,60.0,214.0,80.0,776.0,998.0,711.0
19:00:19,519,60,60,59,189,82,560,1006,813,908.0,65.0,123.0,60.0,214.0,80.0,447.0,998.0,714.0
19:00:20,1002,60,60,59,188,82,779,1007,812,135.0,65.0,123.0,60.0,214.0,80.0,0.0,998.0,712.0
19:00:21,1018,60,60,59,188,82,504,1007,814,887.0,65.0,123.0,60.0,214.0,80.0,827.0,998.0,712.0
19:00:22,415,60,60,59,188,82,107,1006,814,713.0,65.0,123.0,60.0,214.0,80.0,305.0,998.0,712.0
19:00:23,157,60,61,59,188,82,71,1006,814,115.0,65.0,123.0,60.0,214.0,80.0,103.0,998.0,712.0
19:00:24,577,60,60,58,188,82,590,1006,813,978.0,65.0,123.0,60.0,214.0,80.0,893.0,998.0,712.0
19:00:25,1011,60,60,58,188,82,748,1007,813,463.0,65.0,123.0,60.0,214.0,80.0,177.0,998.0,712.0
19:00:26,592,60,61,59,188,82,187,1006,813,158.0,65.0,123.0,60.0,214.0,80.0,389.0,998.0,711.0
19:00:27,161,60,60,59,188,82,98,1006,814,993.0,65.0,123.0,60.0,214.0,80.0,898.0,998.0,714.0
19:00:28,937,60,60,59,188,82,738,1006,813,214.0,65.0,123.0,60.0,213.0,80.0,54.0,998.0,712.0
19:00:29,661,60,60,59,188,82,221,1006,813,489.0,65.0,123.0,60.0,214.0,80.0,633.0,998.0,712.0
19:00:30,146,60,60,59,188,82,274,1006,813,1002.0,65.0,123.0,60.0,214.0,80.0,695.0,998.0,712.0
19:00:31,1020,60,61,59,188,82,695,1007,812,126.0,65.0,123.0,60.0,214.0,80.0,0.0,998.0,712.0
19:00:32,164,59,60,59,188,82,7,1006,812,795.0,65.0,124.0,60.0,213.0,80.0,786.0,999.0,712.0
19:00:33,1007,60,60,59,188,82,778,1006,813,815.0,65.0,124.0,60.0,214.0,80.0,366.0,998.0,712.0
19:00:34,194,59,60,59,188,82,17,1006,813,121.0,65.0,123.0,60.0,213.0,80.0,39.0,998.0,712.0
19:00:35,906,60,60,59,188,82,726,1007,813,980.0,65.0,123.0,60.0,214.0,80.0,878.0,999.0,712.0
19:00:36,356,60,61,59,188,82,83,1006,813,523.0,65.0,124.0,60.0,214.0,80.0,205.0,998.0,711.0
19:00:37,701,59,60,59,188,82,644,1007,813,127.0,65.0,123.0,60.0,214.0,80.0,308.0,998.0,712.0
19:00:38,587,59,60,59,188,82,188,1006,813,986.0,65.0,124.0,60.0,214.0,80.0,906.0,998.0,710.0
19:00:39,412,59,60,59,188,82,510,1006,814,267.0,65.0,123.0,60.0,214.0,80.0,81.0,998.0,713.0
19:00:40,949,60,61,59,188,82,400,1006,811,413.0,65.0,124.0,60.0,214.0,80.0,588.0,998.0,712.0
19:00:41,155,59,60,58,188,82,191,1006,812,997.0,65.0,124.0,60.0,214.0,80.0,780.0,998.0,712.0
19:00:42,1014,60,60,59,188,82,718,1006,813,146.0,65.0,124.0,60.0,213.0,80.0,0.0,998.0,714.0
19:00:43,158,59,61,59,188,82,0,1006,815,650.0,65.0,124.0,60.0,214.0,80.0,714.0,998.0,712.0
